12.1119	1.8155	5.01697	1.41513	12.136	2.14937	R0	12.0647	1.95639	4.77598	1.73273	0.21967	0.103145	1.91116	0.375132
12.3512	1.84783	4.993	1.36539	12.3226	1.78353	L0.000437381	12.3029	2.04482	4.74508	1.80265	0.217435	0.10601	1.89107	0.37656
12.6002	1.9169	4.98292	1.40174	12.5457	1.77728	R0	12.5394	2.13677	4.71257	1.87338	0.215337	0.109595	1.87167	0.378784
12.7644	2.06278	4.79575	1.60458	12.5924	2.17509	L0.00351689	12.7743	2.23227	4.67842	1.94485	0.213133	0.111141	1.85255	0.378038
13.0035	2.14404	4.78013	1.65055	13.2198	2.6644	R0	13.0075	2.33137	4.64258	2.01701	0.210992	0.113168	1.83403	0.37781
13.1899	2.29653	4.64602	1.84324	13.0875	2.40708	L0.00198246	13.2388	2.43409	4.605	2.08981	0.209025	0.113696	1.81597	0.375677
13.4213	2.38991	4.62433	1.897	12.7087	3.12439	R0	13.4682	2.54047	4.56565	2.16317	0.207107	0.114517	1.79845	0.373874
13.708	2.53357	4.69365	2.06044	13.836	2.62479	L0.00176222	13.6955	2.65053	4.52448	2.23703	0.205151	0.114564	1.78155	0.371124
13.9417	2.63788	4.66798	2.11795	13.8302	2.73893	R0	13.9208	2.7643	4.48147	2.31134	0.203263	0.114795	1.76516	0.368612
14.1823	2.81571	4.6306	2.33346	14.2106	2.94205	L0.0014011	14.1439	2.88179	4.43656	2.38601	0.201473	0.114095	1.74923	0.365314
14.4126	2.93382	4.59775	2.39754	14.5568	2.87021	R0	14.3646	3.00303	4.38974	2.46099	0.199769	0.113449	1.73377	0.362137
14.5866	3.00527	4.47688	2.34771	14.4616	2.90734	L0.00178489	14.583	3.12802	4.34097	2.5362	0.198009	0.113619	1.71859	0.359814
14.8093	3.12396	4.44534	2.40688	14.6754	3.96041	R0	14.7989	3.25679	4.29021	2.61157	0.1963	0.113977	1.70383	0.357709
15.0238	3.33919	4.36356	2.67016	15.0261	3.5067	L0.00239561	15.0122	3.38932	4.23744	2.68703	0.194635	0.113196	1.68941	0.354672
15.2406	3.47418	4.32164	2.73749	15.3685	4.14761	R0	15.2228	3.52563	4.18263	2.76249	0.19302	0.112445	1.67537	0.351719
15.4726	3.68827	4.2777	2.97208	15.5236	3.82936	L0.00176768	15.4306	3.66572	4.12575	2.83789	0.191506	0.111557	1.66169	0.349247
15.6848	3.83847	4.22649	3.04446	15.7234	3.4105	R0	15.6355	3.80957	4.06678	2.91315	0.190059	0.110714	1.64836	0.34682
15.9213	3.99329	4.22692	3.11977	15.9774	4.00094	L0.000230702	15.8375	3.95719	4.00571	2.98817	0.18884	0.109926	1.63546	0.344455
16.131	4.15081	4.17424	3.18992	16.3376	4.21632	R0	16.0363	4.10854	3.94251	3.0629	0.187733	0.109192	1.6229	0.342122
16.3323	4.35921	4.08586	3.36291	16.3313	4.44499	L0.000623975	16.2319	4.26363	3.87716	3.13723	0.186699	0.108995	1.61057	0.340633
16.5348	4.52892	4.02536	3.43509	16.7586	4.48231	R0	16.4242	4.42242	3.80966	3.21109	0.185779	0.108958	1.59854	0.339165
16.6918	4.6957	3.88087	3.49036	16.6039	4.67344	L0.000589719	16.613	4.5849	3.74	3.28438	0.184638	0.108986	1.58666	0.337564
16.884	4.87173	3.81639	3.56075	16.9236	5.10119	R0	16.7983	4.75103	3.66817	3.35704	0.18357	0.109167	1.57506	0.335982
17.0424	5.10939	3.65945	3.75138	16.9955	5.21099	L0.00112514	16.9799	4.92077	3.59416	3.42897	0.18239	0.110727	1.56362	0.335789
17.2232	5.2985	3.58397	3.82356	17.3421	4.64623	R0	17.1579	5.09409	3.51797	3.50008	0.181251	0.112615	1.55243	0.335616
17.3646	5.47504	3.44206	3.85769	17.2894	5.43542	L0.000505345	17.3319	5.27094	3.4396	3.57028	0.180012	0.114412	1.54146	0.334986
17.5345	5.66937	3.36339	3.92647	17.6463	4.74597	R0	17.5019	5.45128	3.35907	3.63949	0.178799	0.116486	1.53072	0.334366
17.736	5.78152	3.39405	3.8182	17.7853	5.62476	L0.00232074	17.6679	5.63506	3.27637	3.70762	0.177749	0.116949	1.52026	0.33232
17.9037	5.97368	3.32468	3.87876	17.9216	6.07151	R0	17.8297	5.82221	3.19151	3.77458	0.176753	0.117483	1.51003	0.330289
18.0877	6.16753	3.2957	3.93545	18.1263	6.16985	L0.000115986	17.9872	6.01269	3.10453	3.84027	0.175954	0.118059	1.50009	0.328264
18.2505	6.36547	3.22574	3.99299	18.1245	6.79027	R0	18.1402	6.20641	3.01542	3.90462	0.17525	0.11869	1.49039	0.326255
18.3413	6.60369	2.99592	4.12366	18.2164	6.66138	L0.00163812	18.2888	6.40332	2.92421	3.96753	0.174211	0.120108	1.4807	0.324617
18.4888	6.81103	2.91464	4.18151	18.4022	7.02231	R0	18.4328	6.60333	2.83093	4.0289	0.173207	0.12163	1.47121	0.322992
18.6083	6.93593	2.81732	4.06521	18.5422	6.76013	L0.00252538	18.572	6.80638	2.7356	4.08867	0.172155	0.121734	1.4619	0.320952
18.7471	7.14019	2.74105	4.11702	18.8089	7.24388	R0	18.7064	7.01237	2.63825	4.14672	0.171136	0.121812	1.45278	0.318957
18.9758	7.28609	2.87972	4.04512	19.1441	7.18344	L0.00336589	18.8359	7.22122	2.53893	4.20299	0.170785	0.121272	1.44428	0.317467
19.1179	7.48918	2.81549	4.09008	18.5479	7.4012	R0	18.9604	7.43283	2.43767	4.25737	0.17063	0.120691	1.43605	0.316066
19.1693	7.75811	2.54343	4.26002	19.0138	7.8688	L0.00315641	19.0798	7.64712	2.3345	4.3098	0.169884	0.120579	1.42756	0.314204
19.2943	7.97197	2.46387	4.30652	19.3089	7.67375	R0	19.1939	7.86397	2.22949	4.36017	0.169224	0.120437	1.41926	0.312383
19.319	8.17503	2.18659	4.31611	19.132	8.12845	L0.00283656	19.3028	8.08329	2.12266	4.40842	0.168235	0.120139	1.41091	0.310701
19.4259	8.39162	2.09798	4.35987	19.0239	8.17194	R0	19.4062	8.30497	2.01409	4.45445	0.167267	0.119803	1.40271	0.309057
19.4724	8.51538	1.93009	4.21026	19.347	8.30741	L0.00407774	19.5042	8.5289	1.90381	4.49819	0.166338	0.119121	1.39463	0.308823
19.5666	8.72654	1.84391	4.24871	19.6843	8.35902	R0	19.5966	8.75494	1.7919	4.53956	0.165422	0.118481	1.38669	0.308624
19.7765	8.91723	2.01435	4.25279	20.0039	8.8906	L0.00424998	19.6835	8.983	1.67841	4.57848	0.164785	0.11802	1.37934	0.308821
19.8753	9.13041	1.94028	4.28709	19.6061	9.48659	R0	19.7645	9.21294	1.56341	4.61488	0.164282	0.117684	1.37223	0.309039
20.0326	9.37871	1.98958	4.38586	20.1574	9.45949	L0.00159774	19.8398	9.44463	1.44697	4.64869	0.164622	0.11724	1.36586	0.308569
20.1301	9.59847	1.91783	4.4177	19.6163	9.76606	R0	19.9093	9.67795	1.32916	4.67984	0.165337	0.116895	1.3598	0.308101
20.1992	9.84966	1.7819	4.50597	20.1573	9.90876	L0.000428248	19.9728	9.91275	1.21005	4.70826	0.166114	0.116449	1.35377	0.307158
20.2862	10.0754	1.70398	4.53601	19.1911	11.5493	R0	20.0303	10.1489	1.08972	4.73389	0.167323	0.116076	1.34804	0.3062
20.2949	10.3597	1.4399	4.66779	20.166	10.4687	L0.00241502	20.0818	10.3863	0.968259	4.75666	0.16787	0.115496	1.3418	0.304721
20.3645	10.5934	1.34796	4.69517	19.6775	10.803	R0	20.1271	10.6247	0.845742	4.77652	0.168741	0.114937	1.33577	0.303243
20.4055	10.8877	1.17702	4.83011	20.371	11.0109	L0.00124047	20.1663	10.864	0.722256	4.7934	0.169617	0.114368	1.32967	0.301699
20.4618	11.1295	1.07634	4.85353	19.4335	12.3402	R0	20.1993	11.1041	0.597892	4.80727	0.170819	0.113812	1.32375	0.300192
20.4429	11.3679	0.82001	4.85225	20.3164	11.3483	L0.00136668	20.2261	11.3449	0.472738	4.81807	0.171344	0.113259	1.31751	0.298692
20.4811	11.6106	0.710677	4.86947	19.2063	12.2418	R0	20.2466	11.5861	0.346889	4.82575	0.17209	0.112718	1.31141	0.297227
20.5487	11.8804	0.668719	4.94141	20.6141	11.9422	L0.000596553	20.2608	11.8275	0.220439	4.83027	0.173615	0.112282	1.30567	0.295959
20.5794	12.1274	0.560882	4.95481	19.966	11.9688	R0	20.2687	12.0692	0.093487	4.83159	0.17548	0.111879	1.30007	0.294757
20.5022	12.4167	0.203445	5.0162	20.3263	12.4966	L0.00326457	20.2701	12.3108	-0.0338694	4.82968	0.176117	0.111823	1.29396	0.293898
20.5093	12.6672	0.079958	5.01969	20.0192	12.4823	R0	20.2652	12.5522	-0.161529	4.82451	0.176894	0.111854	1.28794	0.293107
20.506	12.9099	-0.0499442	5.00428	20.498	12.8924	L2.60852e-05	20.254	12.7933	-0.28939	4.81605	0.17776	0.1119	1.28201	0.292286
20.5004	13.1597	-0.173457	5.00152	20.9151	12.2555	R0	20.2363	13.0339	-0.417348	4.80428	0.178769	0.112039	1.27616	0.291534
20.3827	13.336	-0.503228	4.82167	20.1943	13.1688	L0.00491793	20.2122	13.2738	-0.545298	4.78918	0.178693	0.111677	1.27019	0.290185
20.3542	13.5763	-0.634458	4.80616	19.858	13.5236	R0	20.1818	13.5129	-0.673135	4.77072	0.178637	0.111326	1.2643	0.288859
20.321	13.8387	-0.770188	4.83017	20.3245	13.8896	L0.000179109	20.1449	13.7509	-0.800753	4.74892	0.178614	0.111133	1.2585	0.287636
20.2793	14.0793	-0.901357	4.80742	20.3387	13.5307	R0	20.1017	13.9878	-0.928043	4.72374	0.178605	0.11097	1.25276	0.286437
20.1916	14.3242	-1.12127	4.77479	20.1216	14.337	L0.000432675	20.0521	14.2233	-1.0549	4.69521	0.178291	0.110883	1.24712	0.285244
20.1323	14.5618	-1.25561	4.74123	19.6717	14.4038	R0	19.9962	14.4573	-1.18121	4.66331	0.177959	0.110827	1.24156	0.284063
19.9635	14.7886	-1.61277	4.63633	19.781	14.773	L0.00288373	19.934	14.6897	-1.30687	4.62805	0.177191	0.110727	1.23639	0.282804
19.8794	15.0187	-1.7553	4.58427	20.1149	14.0165	R0	19.8655	14.9202	-1.43177	4.58944	0.176417	0.110627	1.23133	0.281562
19.8713	15.2354	-1.71004	4.54859	20.0208	15.2053	L0.00194329	19.7908	15.1486	-1.55581	4.54751	0.175809	0.110441	1.22605	0.280335
19.7826	15.4612	-1.84054	4.49737	20.0157	15.3443	R0	19.7099	15.3749	-1.67887	4.50226	0.17518	0.110256	1.22085	0.279124
19.7666	15.646	-1.78825	4.40282	19.9131	15.554	L0.00230426	19.6229	15.5989	-1.80085	4.45372	0.174935	0.10987	1.21562	0.277969
19.6744	15.8646	-1.90699	4.3527	19.9388	15.0864	R0	19.5298	15.8203	-1.92164	4.40193	0.1747	0.109479	1.21046	0.276825
19.5394	16.057	-2.09856	4.2394	19.4748	16.0098	L0.000532048	19.4307	16.039	-2.04114	4.3469	0.17425	0.109031	1.20537	0.275836
19.4317	16.2671	-2.21738	4.17848	19.1556	16.0022	R0	19.3257	16.2549	-2.15925	4.28868	0.173792	0.108581	1.20035	0.274868
19.287	16.4089	-2.38412	3.97597	19.238	16.2719	L0.00159246	19.2148	16.4679	-2.27586	4.22731	0.173197	0.108264	1.19542	0.274682
19.1651	16.6056	-2.50076	3.90366	19.4007	16.2962	R0	19.0981	16.6777	-2.39087	4.16284	0.172592	0.108017	1.19055	0.274559
19.026	16.8108	-2.64212	3.84568	19.0029	16.8387	L9.20869e-05	18.9757	16.8841	-2.50418	4.0953	0.171949	0.10778	1.18577	0.274365
18.8913	17.0008	-2.75531	3.76542	18.8373	17.7112	R0	18.8477	17.0872	-2.61571	4.02476	0.171299	0.107624	1.18104	0.274247
18.7073	17.2471	-2.9719	3.77603	18.6148	17.3832	L0.00186983	18.7142	17.2866	-2.72534	3.95127	0.170613	0.107251	1.17652	0.273597
18.5561	17.4334	-3.0838	3.68521	18.8177	17.0316	R0	18.5752	17.4822	-2.83299	3.87489	0.169943	0.106913	1.17205	0.273033
18.2956	17.589	-3.40665	3.47565	18.1023	17.5529	L0.00320355	18.4309	17.674	-2.93858	3.79568	0.169698	0.106758	1.16817	0.273434
18.1228	17.7596	-3.51841	3.36247	18.2749	17.4877	R0	18.2814	17.8617	-3.042	3.71372	0.169614	0.106723	1.16436	0.274128
18.0381	17.9704	-3.43897	3.39371	18.2094	18.0461	L0.00297661	18.1268	18.0453	-3.14318	3.62906	0.169136	0.106512	1.16013	0.273849
17.8639	18.1372	-3.53915	3.2891	18.3021	17.498	R0	17.9671	18.2246	-3.24204	3.5418	0.168727	0.106378	1.15595	0.273692
17.757	18.2775	-3.48395	3.17494	17.9018	18.2183	L0.00178318	17.8026	18.3994	-3.3385	3.45199	0.168129	0.106506	1.1516	0.273718
17.5808	18.4334	-3.57423	3.07296	18.8558	18.1364	R0	17.6334	18.5697	-3.43247	3.35973	0.167553	0.106763	1.1473	0.273819
17.3977	18.6236	-3.67146	3.04746	17.3845	18.7039	L0.000487475	17.4595	18.7353	-3.5239	3.26509	0.167008	0.106801	1.14305	0.27344
17.2123	18.7731	-3.75602	2.9426	17.7945	18.0801	R0	17.281	18.8962	-3.61271	3.16817	0.16649	0.106931	1.13884	0.273113
17.0737	18.9106	-3.73377	2.84492	17.1762	18.8863	L0.00081954	17.0983	19.0521	-3.69883	3.06904	0.165885	0.107228	1.13462	0.272783
16.8854	19.0501	-3.8104	2.74144	16.9398	19.7311	R0	16.9113	19.203	-3.78221	2.9678	0.165289	0.107635	1.13044	0.27247
16.6502	19.1369	-3.96294	2.51817	16.5734	19.052	L0.0011184	16.7201	19.3488	-3.86278	2.86455	0.164793	0.108758	1.12634	0.273082
16.4506	19.2597	-4.03455	2.40176	16.1674	20.2201	R0	16.5251	19.4894	-3.9405	2.75938	0.164318	0.110112	1.12228	0.273789
16.2484	19.4577	-4.11271	2.4531	16.2338	19.6171	L0.00196667	16.3262	19.6246	-4.01531	2.65237	0.163858	0.110625	1.11827	0.273325
16.0414	19.5774	-4.17842	2.33942	16.4366	18.2742	R0	16.1237	19.7545	-4.08716	2.54364	0.16342	0.111241	1.11429	0.272894
15.8659	19.7546	-4.17756	2.37387	15.9243	19.8703	L0.00142599	15.9176	19.8789	-4.15602	2.43329	0.162898	0.11134	1.11034	0.27197
15.6559	19.8704	-4.23681	2.26643	16.2328	19.2166	R0	15.7082	19.9978	-4.22185	2.32141	0.162383	0.111461	1.10642	0.27105
15.4444	20.0506	-4.29346	2.3083	15.4332	20.1836	L0.00141304	15.4956	20.111	-4.28461	2.2081	0.16187	0.111185	1.10255	0.270231
15.2287	20.1632	-4.34758	2.20467	14.3677	21.3406	R0	15.2799	20.2185	-4.34427	2.09347	0.161364	0.110894	1.09871	0.26945
15.0768	20.3335	-4.26826	2.25903	15.2016	20.4385	L0.00227438	15.0613	20.3203	-4.4008	1.97763	0.160812	0.110517	1.09497	0.269535
14.8625	20.444	-4.31623	2.16597	14.7476	19.9571	R0	14.84	20.4162	-4.4542	1.86068	0.160271	0.110161	1.09128	0.269796
14.6539	20.5709	-4.34631	2.12012	14.6665	20.6088	L0.000137943	14.6161	20.5063	-4.50443	1.74272	0.159755	0.109915	1.08764	0.270672
14.4359	20.6744	-4.39008	2.02795	13.841	21.0031	R0	14.3897	20.5904	-4.55149	1.62386	0.15926	0.10976	1.08404	0.271793
14.1586	20.7062	-4.53854	1.76793	14.0521	20.5924	L0.00209532	14.1611	20.6686	-4.59537	1.50421	0.158725	0.109435	1.0804	0.27174
13.931	20.7918	-4.57855	1.66154	13.8232	20.859	R0	13.9304	20.7408	-4.63606	1.38386	0.158195	0.109149	1.0768	0.27178
13.6234	20.8155	-4.75695	1.39432	13.4686	20.7253	L0.00262546	13.6977	20.807	-4.67357	1.26294	0.157786	0.108789	1.07325	0.27109
13.385	20.8821	-4.791	1.27241	13.8263	20.4261	R0	13.4632	20.8671	-4.70789	1.14153	0.157394	0.108437	1.06974	0.270405
13.1308	20.9015	-4.83982	1.05173	13.1072	20.8294	L0.000503474	13.2271	20.9211	-4.73904	1.01975	0.157072	0.108094	1.06627	0.269532
12.8886	20.9508	-4.86614	0.922342	13.2669	21.1579	R0	12.9895	20.969	-4.76702	0.897694	0.156772	0.107753	1.06283	0.268663
12.7185	21.0209	-4.75697	0.884522	12.8729	21.0592	L0.00188821	12.7506	21.0108	-4.79186	0.775469	0.156287	0.107407	1.0594	0.267938
12.4805	21.062	-4.7779	0.76342	11.5171	21.6724	R0	12.5106	21.0465	-4.81358	0.653175	0.155804	0.10707	1.056	0.267224
12.2306	21.1012	-4.81726	0.646662	12.2062	21.11	L4.62121e-05	12.2695	21.0761	-4.83219	0.530912	0.155338	0.106747	1.05264	0.266532
11.9897	21.1305	-4.83211	0.524251	12.3859	21.1066	R0	12.0276	21.0996	-4.84773	0.408778	0.154875	0.106437	1.0493	0.265845
11.7238	21.0493	-4.85923	0.160899	11.6814	20.8651	L0.00308969	11.785	21.117	-4.86022	0.286869	0.154463	0.106238	1.046	0.265196
11.4812	21.0539	-4.86183	0.0240513	11.5265	20.6748	R0	11.5418	21.1283	-4.86971	0.165281	0.154054	0.106068	1.04272	0.264602
11.2776	21.0589	-4.79065	-0.0810156	11.363	21.0688	L0.000519392	11.2982	21.1335	-4.87623	0.0441057	0.153584	0.105902	1.0395	0.263963
11.0385	21.0515	-4.78654	-0.214275	10.5558	20.5567	R0	11.0544	21.1327	-4.87982	-0.076565	0.153114	0.105767	1.03631	0.26337
10.8274	20.9983	-4.7138	-0.422417	10.8903	20.927	L0.000690941	10.8105	21.1259	-4.88053	-0.196643	0.152649	0.105914	1.03321	0.263155
10.5924	20.9739	-4.69969	-0.557946	9.30535	21.3896	R0	10.5666	21.1131	-4.8784	-0.31604	0.152197	0.106149	1.03015	0.263031
10.3062	21.0374	-4.80981	-0.499972	10.189	21.209	L0.00340786	10.3229	21.0943	-4.87349	-0.434674	0.15174	0.10592	1.02704	0.262282
10.0664	21.0092	-4.79498	-0.626384	9.97958	21.2932	R0	10.0795	21.0697	-4.86585	-0.552463	0.151286	0.105704	1.02395	0.261554
9.88015	20.9765	-4.67929	-0.734513	9.99634	20.9797	L0.000931715	9.83658	21.0391	-4.85554	-0.669327	0.15087	0.105499	1.02097	0.260818
9.64706	20.9368	-4.65833	-0.857425	9.38223	21.111	R0	9.59422	21.0028	-4.84262	-0.785189	0.150476	0.105307	1.01803	0.260101
9.45389	20.8854	-4.56005	-0.981888	9.53921	20.8762	L0.000511331	9.35258	20.9607	-4.82714	-0.899977	0.150232	0.105155	1.01522	0.259406
9.22693	20.8333	-4.53237	-1.10262	9.63392	20.9724	R0	9.11177	20.9128	-4.80919	-1.01362	0.15005	0.105023	1.01245	0.258732
8.90811	20.7933	-4.68232	-1.20459	8.70331	20.8221	L0.00299241	8.87192	20.8594	-4.78881	-1.12605	0.149636	0.104837	1.00952	0.258045
8.67517	20.7302	-4.64974	-1.3248	9.84634	20.009	R0	8.63315	20.8003	-4.76608	-1.2372	0.149235	0.104668	1.00662	0.25738
8.37597	20.5991	-4.71686	-1.59992	8.22277	20.4839	L0.00267565	8.39557	20.7358	-4.74108	-1.34701	0.14881	0.104881	1.00371	0.257355
8.14161	20.5161	-4.67186	-1.7269	8.29647	20.4978	R0	8.1593	20.6657	-4.71387	-1.45542	0.148388	0.105192	1.00083	0.257438
7.90195	20.4354	-4.6418	-1.83452	7.88599	20.45	L3.7986e-05	7.92445	20.5903	-4.68453	-1.56237	0.147973	0.105543	0.997969	0.257524
7.67148	20.3407	-4.59102	-1.95815	8.29081	20.6565	R0	7.69111	20.5096	-4.65313	-1.66781	0.14756	0.106009	0.995141	0.257723
7.35839	20.2987	-4.72419	-1.95833	7.18029	20.392	L0.00315621	7.45939	20.4237	-4.61975	-1.7717	0.147338	0.106126	0.992357	0.257376
7.12378	20.1981	-4.67443	-2.07429	7.09214	20.1196	R0	7.22939	20.3326	-4.58448	-1.87399	0.147137	0.106306	0.989589	0.257091
6.86592	20.1273	-4.68547	-2.10954	6.81542	20.1859	L0.000519641	7.00119	20.2364	-4.54738	-1.97462	0.147073	0.106322	0.986875	0.25657
6.63327	20.0192	-4.63441	-2.21947	6.89359	20.1536	R0	6.7749	20.1352	-4.50854	-2.07357	0.147043	0.106378	0.984174	0.256087
6.3967	19.9454	-4.60834	-2.23886	6.38914	20.0137	L0.000422485	6.55059	20.0292	-4.46805	-2.17079	0.147082	0.106266	0.981507	0.255429
6.16791	19.831	-4.55661	-2.34234	6.67637	20.2142	R0	6.32834	19.9183	-4.42598	-2.26625	0.147158	0.106171	0.978855	0.254789
5.9135	19.7564	-4.57341	-2.34491	5.86119	19.8306	L0.000737838	6.10823	19.8027	-4.38241	-2.35993	0.14746	0.105936	0.976279	0.254094
5.68643	19.6369	-4.52256	-2.44155	5.28178	19.5036	R0	5.89034	19.6824	-4.33744	-2.45178	0.147825	0.105701	0.973718	0.253404
